"TIME","Amm.kg/m^3"
2020-10-18 12:26:00,0.00175
2020-10-18 13:26:00,0.00171
2020-10-18 14:26:00,0.0017
2020-10-18 15:26:00,0.00177
2020-10-18 16:26:00,0.00191
2020-10-18 17:26:00,0.00219
2020-10-18 18:26:00,0.00204
2020-10-18 19:26:00,0.00194
2020-10-18 20:26:00,0.00209
2020-10-18 21:26:00,0.00195
2020-10-18 22:26:00,0.00185
2020-10-18 23:26:00,0.00189
2020-10-19 00:26:00,0.00163
2020-10-19 01:26:00,0.00172
2020-10-19 02:26:00,0.0017
2020-10-19 03:26:00,0.00165
2020-10-19 04:26:00,0.00166
2020-10-19 05:26:00,0.0016
2020-10-19 06:26:00,0.00163
2020-10-19 07:26:00,0.00157
2020-10-19 08:26:00,0.00165
2020-10-19 09:26:00,0.00169
2020-10-19 10:26:00,0.00181
2020-10-19 11:26:00,0.00172
2020-10-19 12:26:00,0.00171
2020-10-19 13:26:00,0.00166
2020-10-19 14:26:00,0.00169
2020-10-19 15:26:00,0.00166
2020-10-19 16:26:00,0.00227
2020-10-19 17:26:00,0.00216
2020-10-19 18:26:00,0.00208
2020-10-19 19:26:00,0.00208
2020-10-19 20:26:00,0.00235
2020-10-19 21:26:00,0.00223
2020-10-19 22:26:00,0.00172
2020-10-19 23:26:00,0.00179
2020-10-20 00:26:00,0.00157
2020-10-20 01:26:00,0.00157
2020-10-20 02:26:00,0.00153
2020-10-20 03:26:00,0.00161
2020-10-20 04:26:00,0.0015
2020-10-20 05:26:00,0.00159
2020-10-20 06:26:00,0.00156
2020-10-20 07:26:00,0.00152
2020-10-20 08:26:00,0.00165
2020-10-20 09:26:00,0.0017
2020-10-20 10:26:00,0.00165
2020-10-20 11:26:00,0.00159
2020-10-20 12:26:00,0.00157
2020-10-20 13:26:00,0.00156
2020-10-20 14:26:00,0.00164
2020-10-20 15:26:00,0.00167
2020-10-20 16:26:00,0.00221
2020-10-20 17:26:00,0.00298
2020-10-20 18:26:00,0.00314
2020-10-20 19:26:00,0.00312
2020-10-20 20:26:00,0.00289
2020-10-20 21:26:00,0.00286
2020-10-20 22:26:00,0.00293
2020-10-20 23:26:00,0.00304
2020-10-21 00:26:00,0.0026
2020-10-21 01:26:00,0.0023
2020-10-21 02:26:00,0.00221
2020-10-21 03:26:00,0.00214
2020-10-21 04:26:00,0.00218
2020-10-21 05:26:00,0.00182
2020-10-21 06:26:00,0.00172
2020-10-21 07:26:00,0.00203
2020-10-21 08:26:00,0.0018
2020-10-21 09:26:00,0.0021
2020-10-21 10:26:00,0.00187
2020-10-21 11:26:00,0.00188
2020-10-21 12:26:00,0.00197
2020-10-21 13:26:00,0.00214
2020-10-21 14:26:00,0.00215
2020-10-21 15:26:00,0.00169
2020-10-21 16:26:00,0.00205
2020-10-21 17:26:00,0.00233
2020-10-21 18:26:00,0.00241
2020-10-21 19:26:00,0.00261
2020-10-21 20:26:00,0.00208
2020-10-21 21:26:00,0.00218
2020-10-21 22:26:00,0.00252
2020-10-21 23:26:00,0.00194
2020-10-22 00:26:00,0.00198
2020-10-22 01:26:00,0.00152
2020-10-22 02:26:00,0.00134
2020-10-22 03:26:00,0.00149
2020-10-22 04:26:00,0.00177
2020-10-22 05:26:00,0.00165
2020-10-22 06:26:00,0.00155
2020-10-22 07:26:00,0.00164
2020-10-22 08:26:00,0.00129
2020-10-22 09:26:00,0.00141
2020-10-22 10:26:00,0.0012
2020-10-22 11:26:00,0.00104
2020-10-22 12:26:00,0.00113
2020-10-22 13:26:00,0.00141
2020-10-22 14:26:00,0.00121
2020-10-22 15:26:00,0.00131
2020-10-22 16:26:00,0.00212
2020-10-22 17:26:00,0.00216
2020-10-22 18:26:00,0.00247
2020-10-22 19:26:00,0.00257
2020-10-22 20:26:00,0.00238
2020-10-22 21:26:00,0.00233
2020-10-22 22:26:00,0.00215
2020-10-22 23:26:00,0.00222
2020-10-23 00:26:00,0.00189
2020-10-23 01:26:00,0.00226
2020-10-23 02:26:00,0.00175
2020-10-23 03:26:00,0.00183
2020-10-23 04:26:00,0.00181
2020-10-23 05:26:00,0.00179
2020-10-23 06:26:00,0.00162
2020-10-23 07:26:00,0.00184
2020-10-23 08:26:00,0.00189
2020-10-23 09:26:00,0.00158
2020-10-23 10:26:00,0.0014
2020-10-23 11:26:00,0.00163
2020-10-23 12:26:00,0.00159
2020-10-23 13:26:00,0.00156
2020-10-23 14:26:00,0.00159
2020-10-23 15:26:00,0.0018
2020-10-23 16:26:00,0.00224
2020-10-23 17:26:00,0.00224
2020-10-23 18:26:00,0.00231
2020-10-23 19:26:00,0.00201
2020-10-23 20:26:00,0.00193
2020-10-23 21:26:00,0.00223
2020-10-23 22:26:00,0.00223
2020-10-23 23:26:00,0.00235
2020-10-24 00:26:00,0.00174
2020-10-24 01:26:00,0.00183
2020-10-24 02:26:00,0.00177
2020-10-24 03:26:00,0.00159
2020-10-24 04:26:00,0.00166
2020-10-24 05:26:00,0.0012
2020-10-24 06:26:00,0.00112
2020-10-24 07:26:00,0.00107
2020-10-24 09:44:00,0.00136
2020-10-24 11:16:00,0.00127
2020-10-24 12:16:00,0.0013
2020-10-24 13:16:00,0.00136
2020-10-24 14:16:00,0.00158
2020-10-24 15:16:00,0.00179
2020-10-24 16:16:00,0.00211
2020-10-24 17:16:00,0.00211
2020-10-24 18:16:00,0.00243
2020-10-24 19:16:00,0.00271
2020-10-24 20:16:00,0.0022
2020-10-24 21:16:00,0.00247
2020-10-24 22:16:00,0.00225
2020-10-24 23:16:00,0.00223
2020-10-25 00:16:00,0.00178
2020-10-25 01:16:00,0.00248
2020-10-25 02:16:00,0.00284
2020-10-25 03:16:00,0.00267
2020-10-25 04:16:00,0.00203
2020-10-25 05:16:00,0.00179
2020-10-25 06:16:00,0.00185
2020-10-25 07:16:00,0.00135
2020-10-25 08:16:00,0.00171
2020-10-25 09:16:00,0.00127
2020-10-25 10:16:00,0.672
2020-10-25 11:16:00,1.22
2020-10-25 12:16:00,1.24
2020-10-25 13:16:00,1.29
2020-10-25 14:16:00,1.33
2020-10-25 15:16:00,1.36
2020-10-25 16:16:00,1.37
2020-10-25 17:16:00,1.39
2020-10-25 18:16:00,1.38
2020-10-25 19:16:00,1.38
2020-10-25 20:16:00,1.38
2020-10-25 21:16:00,1.37
2020-10-25 22:16:00,1.37
2020-10-25 23:16:00,1.37
2020-10-26 00:16:00,1.37
2020-10-26 01:16:00,1.36
2020-10-26 02:16:00,1.36
2020-10-26 03:16:00,1.36
2020-10-26 04:16:00,1.36
2020-10-26 05:16:00,1.37
2020-10-26 06:16:00,1.36
2020-10-26 07:16:00,0.908
2020-10-26 08:16:00,0.891
2020-10-26 09:16:00,0.896
2020-10-26 10:16:00,0.000886
2020-10-26 11:16:00,0.00087
2020-10-26 12:16:00,0.00094
2020-10-26 13:16:00,0.00108
2020-10-26 14:16:00,0.00106
2020-10-26 15:16:00,0.00104
2020-10-26 16:16:00,0.00132
2020-10-26 17:16:00,0.00204
2020-10-26 18:16:00,0.00184
2020-10-26 19:16:00,0.00185
2020-10-26 20:16:00,0.00186
2020-10-26 21:16:00,0.00178
2020-10-26 22:16:00,0.00213
2020-10-26 23:16:00,0.00226
2020-10-27 00:16:00,0.00145
2020-10-27 01:16:00,0.00166
2020-10-27 02:16:00,0.00131
2020-10-27 03:16:00,0.00148
2020-10-27 04:16:00,0.00156
2020-10-27 05:16:00,0.00146
2020-10-27 06:16:00,0.0015
2020-10-27 07:16:00,0.0012
2020-10-27 08:16:00,0.00107
2020-10-27 09:16:00,0.00107
2020-10-27 10:16:00,0.00106
2020-10-27 11:16:00,0.00092
2020-10-27 12:16:00,0.00123
2020-10-27 13:16:00,0.00112
2020-10-27 14:16:00,0.00134
2020-10-27 15:16:00,0.00145
2020-10-27 16:16:00,0.00181
2020-10-27 17:16:00,0.00217
2020-10-27 18:16:00,0.00188
2020-10-27 19:16:00,0.00145
2020-10-27 20:16:00,0.00156
2020-10-27 21:16:00,0.0012
2020-10-27 22:16:00,0.0014
2020-10-27 23:16:00,0.00108
2020-10-28 00:16:00,0.00124
2020-10-28 01:16:00,0.00127
2020-10-28 02:16:00,0.000844
2020-10-28 03:16:00,0.000824
2020-10-28 04:16:00,0.000905
2020-10-28 05:16:00,0.000845
2020-10-28 06:16:00,0.000831
2020-10-28 07:16:00,0.00104
2020-10-28 08:16:00,0.000851
2020-10-28 09:16:00,0.000876
2020-10-28 10:16:00,0.00088
2020-10-28 11:16:00,0.000878
2020-10-28 12:16:00,0.000885
2020-10-28 13:16:00,0.000935
2020-10-28 14:16:00,0.000928
2020-10-28 15:16:00,0.000948
2020-10-28 16:16:00,0.00093
2020-10-28 17:16:00,0.000896
2020-10-28 18:16:00,0.000863
2020-10-28 19:16:00,0.000858
2020-10-28 20:16:00,0.000852
2020-10-28 21:16:00,0.000828
2020-10-28 22:16:00,0.000837
2020-10-28 23:16:00,0.000809
2020-10-29 00:16:00,0.000777
2020-10-29 01:16:00,0.000783
2020-10-29 02:16:00,0.000803
2020-10-29 03:16:00,0.00079
2020-10-29 04:16:00,0.000765
2020-10-29 05:16:00,0.00081
2020-10-29 06:16:00,0.000817
2020-10-29 07:16:00,0.000804
2020-10-29 08:16:00,0.000811
2020-10-29 09:16:00,0.00079
2020-10-29 10:16:00,0.000851
2020-10-29 11:16:00,0.000847
2020-10-29 12:16:00,0.000848
2020-10-29 13:16:00,0.000841
2020-10-29 14:16:00,0.000883
2020-10-29 15:16:00,0.000898
2020-10-29 16:16:00,0.000904
2020-10-29 17:16:00,0.000904
2020-10-29 18:16:00,0.00089
2020-10-29 19:16:00,0.000898
2020-10-29 20:16:00,0.000846
2020-10-29 21:16:00,0.00083
2020-10-29 22:16:00,0.000813
2020-10-29 23:16:00,0.000815
2020-10-30 00:16:00,0.000805
2020-10-30 01:16:00,8e-04
2020-10-30 02:16:00,0.000794
2020-10-30 03:16:00,0.000801
2020-10-30 04:16:00,0.000795
2020-10-30 05:16:00,0.000799
2020-10-30 06:16:00,0.000783
2020-10-30 07:16:00,0.000799
2020-10-30 08:16:00,0.000794
2020-10-30 09:16:00,0.000792
2020-10-30 10:16:00,0.000806
2020-10-30 11:16:00,0.000842
2020-10-30 12:16:00,0.000871
2020-10-30 13:16:00,0.000857
2020-10-30 14:16:00,0.00089
2020-10-30 15:16:00,0.000904
2020-10-30 16:16:00,0.000893
2020-10-30 17:16:00,0.00116
2020-10-30 18:16:00,0.00109
2020-10-30 19:16:00,0.00144
2020-10-30 20:16:00,0.0013
2020-10-30 21:16:00,0.0011
2020-10-30 22:16:00,0.00102
2020-10-30 23:16:00,0.00111
2020-10-31 00:16:00,0.00113
2020-10-31 01:16:00,0.000982
2020-10-31 02:16:00,0.00116
2020-10-31 03:16:00,0.00126
2020-10-31 04:16:00,0.00104
2020-10-31 05:16:00,0.000899
2020-10-31 06:16:00,0.000833
2020-10-31 07:16:00,0.000887
2020-10-31 08:16:00,0.000829
2020-10-31 09:16:00,0.00104
2020-10-31 10:16:00,0.000875
2020-10-31 11:16:00,0.000932
2020-10-31 12:16:00,0.00091
2020-10-31 13:16:00,0.00101
2020-10-31 14:16:00,0.00105
2020-10-31 15:16:00,0.00116
2020-10-31 16:16:00,0.00129
2020-10-31 17:16:00,0.00212
2020-10-31 18:16:00,0.00157
2020-10-31 19:16:00,0.00155
2020-10-31 20:16:00,0.0017
2020-10-31 21:16:00,0.00145
2020-10-31 22:16:00,0.00171
2020-10-31 23:16:00,0.00136
2020-11-01 00:16:00,0.00163
2020-11-01 01:16:00,0.00157
2020-11-01 02:16:00,0.00144
2020-11-01 03:16:00,0.00138
2020-11-01 04:16:00,0.0011
2020-11-01 05:16:00,0.00113
2020-11-01 06:16:00,0.00128
2020-11-01 07:16:00,0.000828
2020-11-01 08:16:00,0.000971
2020-11-01 09:16:00,0.00106
2020-11-01 10:16:00,0.00115
2020-11-01 11:16:00,0.00116
2020-11-01 12:16:00,0.00121
2020-11-01 13:16:00,0.00128
2020-11-01 14:16:00,0.00122
2020-11-01 15:16:00,0.00124
2020-11-01 16:16:00,0.00152
2020-11-01 17:16:00,0.00177
2020-11-01 18:16:00,0.0017
2020-11-01 19:16:00,0.0014
2020-11-01 20:16:00,0.00147
2020-11-01 21:16:00,0.00145
2020-11-01 22:16:00,0.00105
2020-11-01 23:16:00,0.00103
2020-11-02 00:16:00,0.00107
2020-11-02 01:16:00,0.00111
2020-11-02 02:16:00,0.001
2020-11-02 03:16:00,0.00104
2020-11-02 04:16:00,0.00105
2020-11-02 05:16:00,0.000902
2020-11-02 06:16:00,0.000999
2020-11-02 07:16:00,0.000843
2020-11-02 08:16:00,0.000911
2020-11-02 09:16:00,0.000774
2020-11-02 10:16:00,0.000806
2020-11-02 11:16:00,0.000798
2020-11-02 12:16:00,0.000809
2020-11-02 13:16:00,0.000877
2020-11-02 14:16:00,0.000883
2020-11-02 15:16:00,0.000903
2020-11-02 16:16:00,0.000904
2020-11-02 17:16:00,0.000875
2020-11-02 18:16:00,0.000862
2020-11-02 19:16:00,0.000828
2020-11-02 20:16:00,0.000829
2020-11-02 21:16:00,0.000801
2020-11-02 22:16:00,0.000769
2020-11-02 23:16:00,0.000765
2020-11-03 00:16:00,0.000774
2020-11-03 01:16:00,0.000773
2020-11-03 02:16:00,0.00076
2020-11-03 03:16:00,0.00076
2020-11-03 04:16:00,0.000764
2020-11-03 05:16:00,0.00077
2020-11-03 06:16:00,0.000763
2020-11-03 07:16:00,0.000777
2020-11-03 08:16:00,0.00078
2020-11-03 09:16:00,0.000765
2020-11-03 10:16:00,0.000795
2020-11-03 11:16:00,0.000803
2020-11-03 12:16:00,0.000834
2020-11-03 13:16:00,0.000858
2020-11-03 14:16:00,0.000877
2020-11-03 15:16:00,0.00088
2020-11-03 16:16:00,0.000876
2020-11-03 17:16:00,0.000821
2020-11-03 18:16:00,0.000802
2020-11-03 19:16:00,8e-04
2020-11-03 20:16:00,0.000793
2020-11-03 21:16:00,0.000781
2020-11-03 22:16:00,0.000783
2020-11-03 23:16:00,0.000788
2020-11-04 00:16:00,0.000781
2020-11-04 01:16:00,0.00079
2020-11-04 02:16:00,0.00079
2020-11-04 03:16:00,0.000789
2020-11-04 04:16:00,0.00078
2020-11-04 05:16:00,0.000781
2020-11-04 06:16:00,8e-04
2020-11-04 07:16:00,0.000772
2020-11-04 08:16:00,0.000772
2020-11-04 09:16:00,0.00077
2020-11-04 10:16:00,0.000775
2020-11-04 11:16:00,0.000785
2020-11-04 12:16:00,0.000799
2020-11-04 13:16:00,0.00081
2020-11-04 14:16:00,0.000817
2020-11-04 15:16:00,0.000824
2020-11-04 16:16:00,0.000841
2020-11-04 17:16:00,0.000848
2020-11-04 18:16:00,0.000835
2020-11-04 19:16:00,0.000816
2020-11-04 20:16:00,0.000806
2020-11-04 21:16:00,0.000812
2020-11-04 22:16:00,0.00079
2020-11-04 23:16:00,0.00078
2020-11-05 00:16:00,0.000794
2020-11-05 01:16:00,0.000858
2020-11-05 02:16:00,0.000759
2020-11-05 03:16:00,0.000768
2020-11-05 04:16:00,0.000777
2020-11-05 05:16:00,0.000882
2020-11-05 06:16:00,0.000771
2020-11-05 07:16:00,0.000766
2020-11-05 08:16:00,0.000775
2020-11-05 09:16:00,0.00078
2020-11-05 10:16:00,0.00079
2020-11-05 11:16:00,0.000798
2020-11-05 12:16:00,0.000803
2020-11-05 13:16:00,0.000831
2020-11-05 14:16:00,0.000838
2020-11-05 16:29:00,0.000846
2020-11-05 17:29:00,0.000872
2020-11-05 18:29:00,0.000868
2020-11-05 19:29:00,0.000835
2020-11-05 20:29:00,0.00081
2020-11-05 21:29:00,0.000799
2020-11-05 22:29:00,0.000783
2020-11-05 23:29:00,0.000775
2020-11-06 00:29:00,0.000765
2020-11-06 01:29:00,0.000768
2020-11-06 02:29:00,0.000795
2020-11-06 03:29:00,0.00078
2020-11-06 04:29:00,0.000787
2020-11-06 05:29:00,0.00078
2020-11-06 06:29:00,0.000783
2020-11-06 07:29:00,0.000791
2020-11-06 08:29:00,0.000801
2020-11-06 09:29:00,0.000693
2020-11-06 10:29:00,0.000862
2020-11-06 11:29:00,0.000859
2020-11-06 12:29:00,0.000862
2020-11-06 13:29:00,0.000907
2020-11-06 14:29:00,0.000945
2020-11-06 15:29:00,0.000955
2020-11-06 16:29:00,0.000933
2020-11-06 17:29:00,0.000933
2020-11-06 18:29:00,0.000928
2020-11-06 19:29:00,0.000962
2020-11-06 20:29:00,0.00095
2020-11-06 21:29:00,0.00093
2020-11-06 22:29:00,0.00093
2020-11-06 23:29:00,0.000921
2020-11-07 00:29:00,0.000903
2020-11-07 01:29:00,0.000889
2020-11-07 02:29:00,0.000873
2020-11-07 03:29:00,0.00087
2020-11-07 04:29:00,0.000894
2020-11-07 05:29:00,0.00086
2020-11-07 06:29:00,0.000864
2020-11-07 07:29:00,0.00089
2020-11-07 08:29:00,0.000877
2020-11-07 09:29:00,0.00085
2020-11-07 10:29:00,0.001
2020-11-07 11:29:00,0.000903
2020-11-07 12:29:00,0.000951
2020-11-07 13:29:00,0.000953
2020-11-07 14:29:00,0.000936
2020-11-07 15:29:00,0.000948
2020-11-07 16:29:00,0.000968
2020-11-07 17:29:00,0.00108
2020-11-07 18:29:00,0.000913
2020-11-07 19:29:00,0.0014
2020-11-07 20:29:00,0.00121
2020-11-07 21:29:00,0.000941
2020-11-07 22:29:00,0.00111
2020-11-07 23:29:00,0.000941
2020-11-08 00:29:00,0.000969
2020-11-08 01:29:00,0.000938
2020-11-08 02:29:00,0.000881
2020-11-08 03:29:00,0.000922
2020-11-08 04:29:00,0.000925
2020-11-08 05:29:00,0.000954
2020-11-08 06:29:00,0.000925
2020-11-08 07:29:00,0.00091
2020-11-08 08:29:00,0.000973
2020-11-08 09:29:00,0.000903
2020-11-08 10:29:00,0.00106
2020-11-08 11:29:00,0.0011
2020-11-08 12:29:00,0.00101
2020-11-08 13:29:00,0.000953
2020-11-08 14:29:00,0.00101
2020-11-08 15:29:00,0.000955
2020-11-08 16:29:00,0.000995
2020-11-08 17:29:00,0.00136
2020-11-08 18:29:00,0.00127
2020-11-08 19:29:00,0.000953
2020-11-08 20:29:00,0.00125
2020-11-08 21:29:00,0.0013
2020-11-08 22:29:00,0.00113
2020-11-08 23:29:00,0.000909
2020-11-09 00:29:00,0.000897
2020-11-09 01:29:00,0.00114
2020-11-09 02:29:00,0.000912
2020-11-09 03:29:00,0.00101
2020-11-09 04:29:00,0.000942
2020-11-09 05:29:00,0.000978
2020-11-09 06:29:00,0.000926
2020-11-09 07:29:00,0.000889
2020-11-09 08:29:00,0.000931
2020-11-09 09:29:00,0.000868
2020-11-09 10:29:00,0.000857
2020-11-09 11:29:00,0.00101
2020-11-09 12:29:00,0.000937
2020-11-09 13:29:00,0.00102
2020-11-09 14:29:00,0.000933
2020-11-09 15:29:00,0.000917
2020-11-09 16:29:00,0.000953
2020-11-09 17:29:00,0.0013
2020-11-09 18:29:00,0.00104
2020-11-09 19:29:00,0.00127
2020-11-09 20:29:00,0.0014
2020-11-09 21:29:00,0.00114
2020-11-09 22:29:00,0.00118
2020-11-09 23:29:00,0.0011
2020-11-10 00:29:00,0.00116
2020-11-10 01:29:00,0.00114
2020-11-10 02:29:00,0.00114
2020-11-10 03:29:00,0.00111
2020-11-10 04:29:00,0.000983
2020-11-10 05:29:00,0.000969
2020-11-10 06:29:00,0.000982
2020-11-10 07:29:00,0.001
2020-11-10 08:29:00,0.000954
2020-11-10 09:29:00,0.000916
2020-11-10 10:29:00,0.001
2020-11-10 11:29:00,0.00104
2020-11-10 12:29:00,0.000968
2020-11-10 13:29:00,0.000893
2020-11-10 14:29:00,0.000982
2020-11-10 15:29:00,0.00103
2020-11-10 16:29:00,0.00098
2020-11-10 17:29:00,0.0013
2020-11-10 18:29:00,0.00113
2020-11-10 19:29:00,0.00133
2020-11-10 20:29:00,0.00179
2020-11-10 21:29:00,0.00146
2020-11-10 22:29:00,0.00122
2020-11-10 23:29:00,0.00121
2020-11-11 00:29:00,0.000858
2020-11-11 01:29:00,0.00107
2020-11-11 02:29:00,0.00108
2020-11-11 03:29:00,0.0011
2020-11-11 04:29:00,0.00106
2020-11-11 05:29:00,0.00105
2020-11-11 06:29:00,0.000984
2020-11-11 07:29:00,0.00118
2020-11-11 08:29:00,0.000905
2020-11-11 09:29:00,0.00102
2020-11-11 10:29:00,0.000945
2020-11-11 11:29:00,0.000969
2020-11-11 12:29:00,0.000901
2020-11-11 13:29:00,0.000942
2020-11-11 14:29:00,0.00111
2020-11-11 15:29:00,0.0012
2020-11-11 16:29:00,0.00143
2020-11-11 17:29:00,0.00183
2020-11-11 18:29:00,0.00197
2020-11-11 19:29:00,0.002
2020-11-11 20:29:00,0.00177
2020-11-11 21:29:00,0.00155
2020-11-11 22:29:00,0.00185
2020-11-11 23:29:00,0.00196
2020-11-12 00:29:00,0.00191
2020-11-12 01:29:00,0.00192
2020-11-12 02:29:00,0.00195
2020-11-12 03:29:00,0.00171
2020-11-12 04:29:00,0.00163
2020-11-12 05:29:00,0.0016
2020-11-12 06:29:00,0.00155
2020-11-12 07:29:00,0.00153
2020-11-12 08:29:00,0.00146
2020-11-12 09:29:00,0.00154
2020-11-12 10:29:00,0.00148
2020-11-12 11:29:00,0.00135
2020-11-12 12:29:00,0.00118
2020-11-12 13:29:00,0.00122
2020-11-12 14:29:00,0.00136
2020-11-12 15:29:00,0.00152
2020-11-12 16:29:00,0.00142
2020-11-12 17:29:00,0.00138
2020-11-12 18:29:00,0.00157
2020-11-12 19:29:00,0.00158
2020-11-12 20:29:00,0.00152
2020-11-12 21:29:00,0.00148
2020-11-12 22:29:00,0.00138
2020-11-12 23:29:00,0.00108
2020-11-13 00:29:00,0.00115
2020-11-13 01:29:00,0.000983
2020-11-13 02:29:00,0.00112
2020-11-13 03:29:00,0.000929
2020-11-13 04:29:00,0.000937
2020-11-13 05:29:00,0.00108
2020-11-13 06:29:00,0.00108
2020-11-13 07:29:00,0.00104
2020-11-13 08:29:00,0.00099
2020-11-13 09:29:00,0.00111
2020-11-13 10:29:00,0.00108
2020-11-13 11:29:00,0.000778
2020-11-13 12:29:00,0.00156
2020-11-13 13:29:00,0.00153
2020-11-13 15:09:00,0.00151
2020-11-13 16:09:00,0.00153
2020-11-13 17:09:00,0.00151
2020-11-13 18:09:00,0.00187
2020-11-13 19:09:00,0.0018
2020-11-13 20:09:00,0.00185
2020-11-13 21:09:00,0.00182
2020-11-13 22:09:00,0.00193
2020-11-13 23:09:00,0.00177
2020-11-14 00:09:00,0.00156
2020-11-14 01:09:00,0.00164
2020-11-14 02:09:00,0.00158
2020-11-14 03:09:00,0.00148
2020-11-14 04:09:00,0.00136
2020-11-14 05:09:00,0.00145
2020-11-14 06:09:00,0.00141
2020-11-14 07:09:00,0.00167
2020-11-14 08:09:00,0.00151
2020-11-14 09:09:00,0.00142
2020-11-14 10:09:00,0.00162
2020-11-14 11:09:00,0.00153
2020-11-14 12:09:00,0.00135
2020-11-14 13:09:00,0.0014
2020-11-14 14:09:00,0.00134
2020-11-14 15:09:00,0.00143
2020-11-14 16:09:00,0.00145
2020-11-14 17:09:00,0.00176
2020-11-14 18:09:00,0.00137
2020-11-14 19:09:00,0.00202
2020-11-14 20:09:00,0.00161
2020-11-14 21:09:00,0.00159
2020-11-14 22:09:00,0.00168
2020-11-14 23:09:00,0.00197
2020-11-15 00:09:00,0.00189
2020-11-15 01:09:00,0.00145
2020-11-15 02:09:00,0.00139
2020-11-15 03:09:00,0.00151
2020-11-15 04:09:00,0.00142
2020-11-15 05:09:00,0.00144
2020-11-15 06:09:00,0.00147
2020-11-15 07:09:00,0.00163
2020-11-15 08:09:00,0.00148
2020-11-15 09:09:00,0.00144
2020-11-15 10:09:00,0.00139
2020-11-15 11:09:00,0.00141
2020-11-15 12:09:00,0.00133
2020-11-15 13:09:00,0.00125
2020-11-15 14:09:00,0.00135
2020-11-15 15:09:00,0.00143
2020-11-15 16:09:00,0.00131
2020-11-15 17:09:00,0.00186
2020-11-15 18:09:00,0.00165
2020-11-15 19:09:00,0.00212
2020-11-15 20:09:00,0.00166
2020-11-15 21:09:00,0.00155
2020-11-15 22:09:00,0.00163
2020-11-15 23:09:00,0.00207
2020-11-16 00:09:00,0.00198
2020-11-16 01:09:00,0.002
2020-11-16 02:09:00,0.00172
2020-11-16 03:09:00,0.00145
2020-11-16 04:09:00,0.00139
2020-11-16 05:09:00,0.00175
2020-11-16 06:09:00,0.00179
2020-11-16 07:09:00,0.0018
2020-11-16 08:09:00,0.00181
2020-11-16 09:09:00,0.00154
2020-11-16 10:09:00,0.00175
2020-11-16 11:09:00,0.00152
2020-11-16 12:09:00,0.0018
2020-11-16 13:09:00,0.00138
2020-11-16 14:09:00,0.00144
2020-11-16 15:09:00,0.00159
2020-11-16 16:09:00,0.00137
2020-11-16 17:09:00,0.00143
2020-11-16 18:09:00,0.00153
2020-11-16 19:09:00,0.00227
2020-11-16 20:09:00,0.00223
2020-11-16 21:09:00,0.00193
2020-11-16 22:09:00,0.0022
2020-11-16 23:09:00,0.00188
2020-11-17 00:09:00,0.00205
2020-11-17 01:09:00,0.0018
2020-11-17 02:09:00,0.0017
2020-11-17 03:09:00,0.00144
2020-11-17 04:09:00,0.00219
2020-11-17 05:09:00,0.00131
2020-11-17 06:09:00,0.00212
2020-11-17 07:09:00,0.00175
2020-11-17 08:09:00,0.00151
2020-11-17 09:09:00,0.00158
2020-11-17 11:21:00,0.00129
2020-11-17 12:21:00,0.00126
2020-11-17 13:21:00,0.00124
2020-11-17 14:21:00,0.00125
2020-11-17 15:21:00,0.00123
2020-11-17 16:21:00,0.00117
2020-11-17 17:21:00,0.00132
2020-11-17 18:21:00,0.00133
2020-11-17 19:21:00,0.00124
2020-11-17 20:21:00,0.00127
2020-11-17 21:21:00,0.00127
2020-11-17 22:21:00,0.00128
2020-11-17 23:21:00,0.00129
2020-11-18 00:21:00,0.00129
2020-11-18 01:21:00,0.00128
2020-11-18 02:21:00,0.00128
2020-11-18 03:21:00,0.0013
2020-11-18 04:21:00,0.0013
2020-11-18 05:21:00,0.00129
2020-11-18 06:21:00,0.0013
2020-11-18 07:21:00,0.0013
2020-11-18 08:21:00,0.00132
2020-11-18 09:21:00,0.00132
2020-11-18 10:21:00,0.00127
2020-11-18 11:21:00,0.00125
2020-11-18 12:38:00,0.00125
2020-11-18 13:48:00,0.00124
2020-11-18 14:48:00,0.00124
2020-11-18 15:48:00,0.00125
2020-11-18 16:48:00,0.00123
2020-11-18 17:48:00,0.00124
2020-11-18 18:48:00,0.00127
2020-11-18 19:48:00,0.00128
2020-11-18 20:48:00,0.00129
2020-11-18 21:48:00,0.00128
2020-11-18 22:48:00,0.00127
2020-11-18 23:48:00,0.00128
2020-11-19 00:48:00,0.00128
2020-11-19 01:48:00,0.00128
2020-11-19 02:48:00,0.00128
2020-11-19 03:48:00,0.00128
2020-11-19 04:48:00,0.00128
2020-11-19 05:48:00,0.00127
2020-11-19 06:48:00,0.00128
2020-11-19 07:48:00,0.00128
2020-11-19 08:48:00,0.00129
2020-11-19 09:48:00,0.00127
2020-11-19 10:48:00,0.00125
2020-11-19 11:48:00,0.00123
2020-11-19 12:48:00,0.00126
2020-11-19 13:48:00,0.00138
2020-11-19 14:48:00,0.00135
2020-11-19 15:48:00,0.00135
2020-11-19 16:48:00,0.00134
2020-11-19 17:48:00,0.00131
2020-11-19 18:48:00,0.0013
2020-11-19 19:48:00,0.00128
2020-11-19 20:48:00,0.00127
